source,date,mmdd,month,day,weekday,value,abundance,description
rodent_inspections,2024-11-06,11-06,November,6,Wednesday,889,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-07,11-07,November,7,Thursday,1034,Very High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-08,11-08,November,8,Friday,1215,Very High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-09,11-09,November,9,Saturday,116,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-10,11-10,November,10,Sunday,179,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-11,11-11,November,11,Monday,39,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-12,11-12,November,12,Tuesday,997,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-13,11-13,November,13,Wednesday,956,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-14,11-14,November,14,Thursday,1042,Very High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-15,11-15,November,15,Friday,991,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-16,11-16,November,16,Saturday,67,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-17,11-17,November,17,Sunday,95,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-18,11-18,November,18,Monday,977,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-19,11-19,November,19,Tuesday,703,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-20,11-20,November,20,Wednesday,615,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-21,11-21,November,21,Thursday,662,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-22,11-22,November,22,Friday,716,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-23,11-23,November,23,Saturday,132,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-24,11-24,November,24,Sunday,77,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-25,11-25,November,25,Monday,862,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-26,11-26,November,26,Tuesday,708,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-27,11-27,November,27,Wednesday,480,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-28,11-28,November,28,Thursday,0,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-29,11-29,November,29,Friday,399,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-11-30,11-30,November,30,Saturday,65,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-01,12-01,December,1,Sunday,57,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-02,12-02,December,2,Monday,751,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-03,12-03,December,3,Tuesday,856,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-04,12-04,December,4,Wednesday,696,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-05,12-05,December,5,Thursday,862,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-06,12-06,December,6,Friday,986,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-07,12-07,December,7,Saturday,103,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-08,12-08,December,8,Sunday,91,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-09,12-09,December,9,Monday,983,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-10,12-10,December,10,Tuesday,795,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-11,12-11,December,11,Wednesday,779,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-12,12-12,December,12,Thursday,984,High,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-13,12-13,December,13,Friday,801,Medium,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-14,12-14,December,14,Saturday,58,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-15,12-15,December,15,Sunday,54,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-16,12-16,December,16,Monday,511,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-17,12-17,December,17,Tuesday,677,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-18,12-18,December,18,Wednesday,627,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-19,12-19,December,19,Thursday,609,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-20,12-20,December,20,Friday,321,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-21,12-21,December,21,Saturday,27,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-22,12-22,December,22,Sunday,27,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-23,12-23,December,23,Monday,359,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-24,12-24,December,24,Tuesday,59,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-25,12-25,December,25,Wednesday,0,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-26,12-26,December,26,Thursday,413,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-27,12-27,December,27,Friday,502,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-28,12-28,December,28,Saturday,40,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-29,12-29,December,29,Sunday,21,Very Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-30,12-30,December,30,Monday,550,Low,Number of rodent inspections conducted by NYC
rodent_inspections,2024-12-31,12-31,December,31,Tuesday,390,Low,Number of rodent inspections conducted by NYC
watershed_wq_ph,2024-03-04,03-04,March,4,Monday,7.09,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-03-11,03-11,March,11,Monday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-03-19,03-19,March,19,Tuesday,7.2,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-03-20,03-20,March,20,Wednesday,7.13,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-03-26,03-26,March,26,Tuesday,6.64,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-01,04-01,April,1,Monday,6.92,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-02,04-02,April,2,Tuesday,7.279999999999999,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-03,04-03,April,3,Wednesday,7.39,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-04,04-04,April,4,Thursday,7.5,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-05,04-05,April,5,Friday,7.57,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-08,04-08,April,8,Monday,6.79,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-09,04-09,April,9,Tuesday,7.15,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-10,04-10,April,10,Wednesday,7.07,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-11,04-11,April,11,Thursday,7.43,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-15,04-15,April,15,Monday,7.695,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-16,04-16,April,16,Tuesday,7.1850000000000005,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-17,04-17,April,17,Wednesday,6.775,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-18,04-18,April,18,Thursday,6.66,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-22,04-22,April,22,Monday,6.81,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-23,04-23,April,23,Tuesday,7.19,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-24,04-24,April,24,Wednesday,7.01,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-04-25,04-25,April,25,Thursday,8.35,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-01,05-01,May,1,Wednesday,7.109999999999999,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-02,05-02,May,2,Thursday,8.32,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-03,05-03,May,3,Friday,8.04,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-06,05-06,May,6,Monday,7.119999999999999,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-07,05-07,May,7,Tuesday,7.06,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-09,05-09,May,9,Thursday,7.07,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-10,05-10,May,10,Friday,7.52,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-13,05-13,May,13,Monday,7.28,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-14,05-14,May,14,Tuesday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-15,05-15,May,15,Wednesday,7.12,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-16,05-16,May,16,Thursday,7.665,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-17,05-17,May,17,Friday,7.08,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-20,05-20,May,20,Monday,6.98,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-21,05-21,May,21,Tuesday,6.18,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-22,05-22,May,22,Wednesday,7.395,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-24,05-24,May,24,Friday,8.01,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-28,05-28,May,28,Tuesday,7.88,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-29,05-29,May,29,Wednesday,7.17,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-05-30,05-30,May,30,Thursday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-03,06-03,June,3,Monday,7.625,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-04,06-04,June,4,Tuesday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-05,06-05,June,5,Wednesday,7.205,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-06,06-06,June,6,Thursday,7.35,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-07,06-07,June,7,Friday,7.575,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-10,06-10,June,10,Monday,7.105,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-11,06-11,June,11,Tuesday,6.975,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-13,06-13,June,13,Thursday,6.83,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-14,06-14,June,14,Friday,7.07,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-17,06-17,June,17,Monday,6.96,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-18,06-18,June,18,Tuesday,6.68,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-20,06-20,June,20,Thursday,7.25,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-21,06-21,June,21,Friday,6.82,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-24,06-24,June,24,Monday,8.29,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-06-25,06-25,June,25,Tuesday,7.33,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-01,07-01,July,1,Monday,7.0,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-02,07-02,July,2,Tuesday,7.19,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-03,07-03,July,3,Wednesday,7.03,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-08,07-08,July,8,Monday,6.665,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-09,07-09,July,9,Tuesday,7.07,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-10,07-10,July,10,Wednesday,7.56,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-11,07-11,July,11,Thursday,7.01,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-12,07-12,July,12,Friday,7.335,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-15,07-15,July,15,Monday,8.145,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-16,07-16,July,16,Tuesday,6.84,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-17,07-17,July,17,Wednesday,6.93,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-18,07-18,July,18,Thursday,6.89,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-19,07-19,July,19,Friday,6.41,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-22,07-22,July,22,Monday,6.875,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-23,07-23,July,23,Tuesday,8.54,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-07-29,07-29,July,29,Monday,6.85,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-01,08-01,August,1,Thursday,7.135,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-02,08-02,August,2,Friday,7.94,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-05,08-05,August,5,Monday,6.9,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-06,08-06,August,6,Tuesday,6.69,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-07,08-07,August,7,Wednesday,7.15,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-08,08-08,August,8,Thursday,7.18,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-12,08-12,August,12,Monday,6.645,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-13,08-13,August,13,Tuesday,6.54,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-14,08-14,August,14,Wednesday,7.11,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-15,08-15,August,15,Thursday,7.35,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-19,08-19,August,19,Monday,7.57,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-20,08-20,August,20,Tuesday,7.640000000000001,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-21,08-21,August,21,Wednesday,6.88,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-22,08-22,August,22,Thursday,6.73,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-26,08-26,August,26,Monday,8.52,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-27,08-27,August,27,Tuesday,7.15,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-08-28,08-28,August,28,Wednesday,6.465,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-03,09-03,September,3,Tuesday,6.82,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-04,09-04,September,4,Wednesday,7.37,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-05,09-05,September,5,Thursday,7.695,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-06,09-06,September,6,Friday,7.69,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-09,09-09,September,9,Monday,7.2,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-10,09-10,September,10,Tuesday,6.89,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-11,09-11,September,11,Wednesday,7.33,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-12,09-12,September,12,Thursday,6.86,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-13,09-13,September,13,Friday,6.99,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-16,09-16,September,16,Monday,6.995,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-17,09-17,September,17,Tuesday,7.025,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-18,09-18,September,18,Wednesday,6.715,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-20,09-20,September,20,Friday,6.77,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-23,09-23,September,23,Monday,6.61,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-24,09-24,September,24,Tuesday,7.01,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-09-25,09-25,September,25,Wednesday,6.39,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-01,10-01,October,1,Tuesday,6.925,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-02,10-02,October,2,Wednesday,6.755,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-03,10-03,October,3,Thursday,7.7,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-04,10-04,October,4,Friday,7.09,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-07,10-07,October,7,Monday,6.65,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-08,10-08,October,8,Tuesday,7.0600000000000005,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-09,10-09,October,9,Wednesday,7.595000000000001,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-10,10-10,October,10,Thursday,7.13,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-11,10-11,October,11,Friday,7.1,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-15,10-15,October,15,Tuesday,7.025,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-16,10-16,October,16,Wednesday,6.9,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-17,10-17,October,17,Thursday,6.715,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-18,10-18,October,18,Friday,6.84,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-21,10-21,October,21,Monday,6.385,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-22,10-22,October,22,Tuesday,6.82,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-23,10-23,October,23,Wednesday,7.36,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-25,10-25,October,25,Friday,6.76,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-28,10-28,October,28,Monday,6.93,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-10-29,10-29,October,29,Tuesday,6.8100000000000005,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-01,11-01,November,1,Friday,7.3100000000000005,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-04,11-04,November,4,Monday,6.6850000000000005,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-06,11-06,November,6,Wednesday,7.27,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-07,11-07,November,7,Thursday,7.54,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-08,11-08,November,8,Friday,7.78,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-12,11-12,November,12,Tuesday,6.91,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-13,11-13,November,13,Wednesday,7.085,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-14,11-14,November,14,Thursday,7.01,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-15,11-15,November,15,Friday,7.4,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-18,11-18,November,18,Monday,6.8149999999999995,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-19,11-19,November,19,Tuesday,6.845000000000001,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-20,11-20,November,20,Wednesday,7.11,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-22,11-22,November,22,Friday,6.79,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-25,11-25,November,25,Monday,7.41,Very High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-11-26,11-26,November,26,Tuesday,7.285,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-02,12-02,December,2,Monday,7.25,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-03,12-03,December,3,Tuesday,7.205,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-04,12-04,December,4,Wednesday,7.16,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-09,12-09,December,9,Monday,7.4,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-10,12-10,December,10,Tuesday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-16,12-16,December,16,Monday,6.86,Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-17,12-17,December,17,Tuesday,7.03,Medium,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-18,12-18,December,18,Wednesday,7.24,High,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_ph,2024-12-19,12-19,December,19,Thursday,6.43,Very Low,Daily median water pH (SU) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-01-17,01-17,January,17,Wednesday,3.5,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-03-04,03-04,March,4,Monday,3.9,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-03-11,03-11,March,11,Monday,4.8,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-03-19,03-19,March,19,Tuesday,5.4,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-03-20,03-20,March,20,Wednesday,4.5,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-03-26,03-26,March,26,Tuesday,5.7,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-01,04-01,April,1,Monday,5.3,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-02,04-02,April,2,Tuesday,5.35,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-03,04-03,April,3,Wednesday,7.8,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-04,04-04,April,4,Thursday,5.9,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-05,04-05,April,5,Friday,6.6,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-08,04-08,April,8,Monday,7.3,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-09,04-09,April,9,Tuesday,5.1,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-10,04-10,April,10,Wednesday,6.85,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-11,04-11,April,11,Thursday,8.05,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-15,04-15,April,15,Monday,8.15,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-16,04-16,April,16,Tuesday,6.95,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-17,04-17,April,17,Wednesday,6.300000000000001,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-18,04-18,April,18,Thursday,7.2,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-22,04-22,April,22,Monday,8.5,Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-23,04-23,April,23,Tuesday,6.9,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
watershed_wq_temperature,2024-04-24,04-24,April,24,Wednesday,5.8,Very Low,Daily median water temperature (°C) across NYC DEP watershed reservoirs
